id,categoria,subcategoria,titulo,contenido,fuente,fuente_url,nivel_confianza,provincia,municipio,lat,lon,fecha_verificacion
NGA-00032,geografia,toponimo,Albergue Inturjoven Algeciras-Tarifa,"Albergue Inturjoven Algeciras-Tarifa (Servicio/Equipamiento) en Algeciras. WGS84: 36.076499, -5.51115.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Algeciras,36.076499,-5.51115,2026-08-28
NGA-00131,geografia,toponimo,Antigua Casa Peones Camineros,"Antigua Casa Peones Camineros (Servicio/Equipamiento) en Algeciras. WGS84: 36.092437, -5.446728.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Algeciras,36.092437,-5.446728,2026-08-28
NGA-00132,geografia,toponimo,Antigua Escuela de la Polvorilla,"Antigua Escuela de la Polvorilla (Servicio/Equipamiento) en Los Barrios. WGS84: 36.269934, -5.583717.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Los Barrios,36.269934,-5.583717,2026-08-28
NGA-00137,geografia,toponimo,"Antigua Iglesia de Jesús, María y José","Antigua Iglesia de Jesús, María y José (Servicio/Equipamiento) en Puerto Real. WGS84: 36.52896, -6.190671.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Puerto Real,36.52896,-6.190671,2026-08-28
NGA-00139,geografia,toponimo,Antiguo Cementerio de San José,"Antiguo Cementerio de San José (Servicio/Equipamiento) en Cádiz. WGS84: 36.51253, -6.282392.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Cádiz,36.51253,-6.282392,2026-08-28
NGA-00140,geografia,toponimo,Antiguo Fuerte de Isla Verde,"Antiguo Fuerte de Isla Verde (Servicio/Equipamiento) en Algeciras. WGS84: 36.122794, -5.433983.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Algeciras,36.122794,-5.433983,2026-08-28
NGA-00164,geografia,toponimo,Arroyo Acebuchales,"Arroyo Acebuchales (Curso Fluvial) en Arcos de la Frontera. WGS84: 36.694813, -5.545886.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Arcos de la Frontera,36.694813,-5.545886,2026-08-28
NGA-00165,geografia,toponimo,Arroyo Acebuchosa,"Arroyo Acebuchosa (Curso Fluvial) en Prado del Rey. WGS84: 36.789894, -5.516875.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Prado del Rey,36.789894,-5.516875,2026-08-28
NGA-00166,geografia,toponimo,Arroyo Agua de Enmedio,"Arroyo Agua de Enmedio (Curso Fluvial) en Tarifa. WGS84: 36.101766, -5.810212.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Tarifa,36.101766,-5.810212,2026-08-28
NGA-00167,geografia,toponimo,Arroyo Alamillos,"Arroyo Alamillos (Curso Fluvial) en Ronda. WGS84: 36.819197, -5.21386.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Ronda,36.819197,-5.21386,2026-08-28
NGA-00168,geografia,toponimo,Arroyo Albarrain,"Arroyo Albarrain (Curso Fluvial) en Villaluenga del Rosario. WGS84: 36.698943, -5.376231.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Villaluenga del Rosario,36.698943,-5.376231,2026-08-28
NGA-00169,geografia,toponimo,Arroyo Alcaparra,"Arroyo Alcaparra (Curso Fluvial) en Júzcar. WGS84: 36.599992, -5.16958.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Júzcar,36.599992,-5.16958,2026-08-28
NGA-00171,geografia,toponimo,Arroyo Almarda,"Arroyo Almarda (Curso Fluvial) en Bornos. WGS84: 36.849194, -5.702313.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Bornos,36.849194,-5.702313,2026-08-28
NGA-00172,geografia,toponimo,Arroyo Almardilla,"Arroyo Almardilla (Curso Fluvial) en Bornos. WGS84: 36.839605, -5.721424.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Bornos,36.839605,-5.721424,2026-08-28
NGA-00173,geografia,toponimo,Arroyo Alpecaín,"Arroyo Alpecaín (Curso Fluvial) en Montellano. WGS84: 36.994244, -5.572516.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Montellano,36.994244,-5.572516,2026-08-28
NGA-00174,geografia,toponimo,Arroyo Angorillas,"Arroyo Angorillas (Curso Fluvial) en Pruna. WGS84: 37.011106, -5.23592.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Pruna,37.011106,-5.23592,2026-08-28
NGA-00175,geografia,toponimo,Arroyo Angostilla,"Arroyo Angostilla (Curso Fluvial) en Vejer de la Frontera. WGS84: 36.294303, -6.006441.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Vejer de la Frontera,36.294303,-6.006441,2026-08-28
NGA-00176,geografia,toponimo,Arroyo Armada,"Arroyo Armada (Curso Fluvial) en Prado del Rey. WGS84: 36.763388, -5.56501.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Prado del Rey,36.763388,-5.56501,2026-08-28
NGA-00177,geografia,toponimo,Arroyo Arrequeque o del Moro,"Arroyo Arrequeque o del Moro (Curso Fluvial) en Gaucín. WGS84: 36.505165, -5.336249.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Gaucín,36.505165,-5.336249,2026-08-28
NGA-00178,geografia,toponimo,Arroyo Ave María,"Arroyo Ave María (Curso Fluvial) en Montellano. WGS84: 37.038774, -5.517574.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Montellano,37.038774,-5.517574,2026-08-28
NGA-00179,geografia,toponimo,Arroyo Balaje,"Arroyo Balaje (Curso Fluvial) en Pujerra. WGS84: 36.617376, -5.149012.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Pujerra,36.617376,-5.149012,2026-08-28
NGA-00180,geografia,toponimo,Arroyo Ballesteros,"Arroyo Ballesteros (Curso Fluvial) en Júzcar. WGS84: 36.587705, -5.145243.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Júzcar,36.587705,-5.145243,2026-08-28
NGA-00181,geografia,toponimo,Arroyo Barquero,"Arroyo Barquero (Curso Fluvial) en Grazalema. WGS84: 36.801955, -5.333797.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Grazalema,36.801955,-5.333797,2026-08-28
NGA-00182,geografia,toponimo,Arroyo Bermejo,"Arroyo Bermejo (Curso Fluvial) en Jerez de la Frontera. WGS84: 36.8183, -6.04068.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jerez de la Frontera,36.8183,-6.04068,2026-08-28
NGA-00183,geografia,toponimo,Arroyo Bermejo,"Arroyo Bermejo (Curso Fluvial) en Olvera. WGS84: 36.944089, -5.357273.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Olvera,36.944089,-5.357273,2026-08-28
NGA-00185,geografia,toponimo,Arroyo Blanco,"Arroyo Blanco (Curso Fluvial) en Pujerra. WGS84: 36.620127, -5.155348.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Pujerra,36.620127,-5.155348,2026-08-28
NGA-00186,geografia,toponimo,Arroyo Blanquillo,"Arroyo Blanquillo (Curso Fluvial) en Jerez de la Frontera. WGS84: 36.791255, -6.069336.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jerez de la Frontera,36.791255,-6.069336,2026-08-28
NGA-00187,geografia,toponimo,Arroyo Boca Leones,"Arroyo Boca Leones (Curso Fluvial) en Pruna. WGS84: 36.983667, -5.262095.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Pruna,36.983667,-5.262095,2026-08-28
NGA-00188,geografia,toponimo,Arroyo Bodegones,"Arroyo Bodegones (Curso Fluvial) en Tarifa. WGS84: 36.163562, -5.660436.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Tarifa,36.163562,-5.660436,2026-08-28
NGA-00189,geografia,toponimo,Arroyo Bonete,"Arroyo Bonete (Curso Fluvial) en Medina Sidonia. WGS84: 36.495462, -5.926529.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Medina Sidonia,36.495462,-5.926529,2026-08-28
NGA-00190,geografia,toponimo,Arroyo Brasa,"Arroyo Brasa (Curso Fluvial) en Vejer de la Frontera. WGS84: 36.27634, -5.940747.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Vejer de la Frontera,36.27634,-5.940747,2026-08-28
NGA-00191,geografia,toponimo,Arroyo Breal,"Arroyo Breal (Curso Fluvial) en Alcalá de los Gazules. WGS84: 36.427912, -5.686227.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Alcalá de los Gazules,36.427912,-5.686227,2026-08-28
NGA-00192,geografia,toponimo,Arroyo Brázquez,"Arroyo Brázquez (Curso Fluvial) en Pruna. WGS84: 37.012388, -5.226072.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Pruna,37.012388,-5.226072,2026-08-28
NGA-00193,geografia,toponimo,Arroyo Buenos Aires,"Arroyo Buenos Aires (Curso Fluvial) en Utrera. WGS84: 36.95019, -5.790039.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Utrera,36.95019,-5.790039,2026-08-28
NGA-00194,geografia,toponimo,Arroyo Cabrera,"Arroyo Cabrera (Curso Fluvial) en Medina Sidonia. WGS84: 36.373789, -5.838703.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Medina Sidonia,36.373789,-5.838703,2026-08-28
NGA-00195,geografia,toponimo,Arroyo Caldera,"Arroyo Caldera (Curso Fluvial) en Puerto Serrano. WGS84: 36.914503, -5.540085.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Puerto Serrano,36.914503,-5.540085,2026-08-28
NGA-00196,geografia,toponimo,Arroyo Caliche,"Arroyo Caliche (Curso Fluvial) en Alcalá de los Gazules. WGS84: 36.430112, -5.701035.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Alcalá de los Gazules,36.430112,-5.701035,2026-08-28
NGA-00197,geografia,toponimo,Arroyo Campona,"Arroyo Campona (Curso Fluvial) en Jimena de la Frontera. WGS84: 36.410602, -5.357605.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jimena de la Frontera,36.410602,-5.357605,2026-08-28
NGA-00198,geografia,toponimo,Arroyo Canalos,"Arroyo Canalos (Curso Fluvial) en Pruna. WGS84: 37.041217, -5.220403.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Pruna,37.041217,-5.220403,2026-08-28
NGA-00199,geografia,toponimo,Arroyo Cano,"Arroyo Cano (Curso Fluvial) en Vejer de la Frontera. WGS84: 36.23288, -6.003824.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Vejer de la Frontera,36.23288,-6.003824,2026-08-28
NGA-00200,geografia,toponimo,Arroyo Cantarranas,"Arroyo Cantarranas (Curso Fluvial) en Medina Sidonia. WGS84: 36.403465, -5.819585.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Medina Sidonia,36.403465,-5.819585,2026-08-28
NGA-00201,geografia,toponimo,Arroyo Canuto Chico,"Arroyo Canuto Chico (Curso Fluvial) en Medina Sidonia. WGS84: 36.30286, -5.640965.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Medina Sidonia,36.30286,-5.640965,2026-08-28
NGA-00202,geografia,toponimo,Arroyo Carretero,"Arroyo Carretero (Curso Fluvial) en El Coronil. WGS84: 36.908958, -5.555916.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,El Coronil,36.908958,-5.555916,2026-08-28
NGA-00203,geografia,toponimo,Arroyo Cascabelero,"Arroyo Cascabelero (Curso Fluvial) en Medina Sidonia. WGS84: 36.443445, -5.871839.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Medina Sidonia,36.443445,-5.871839,2026-08-28
NGA-00204,geografia,toponimo,Arroyo Caserón Chepas,"Arroyo Caserón Chepas (Curso Fluvial) en Cañete la Real. WGS84: 37.015388, -5.10663.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Cañete la Real,37.015388,-5.10663,2026-08-28
NGA-00205,geografia,toponimo,Arroyo Castellanos,"Arroyo Castellanos (Curso Fluvial) en Puerto Real. WGS84: 36.551646, -6.05866.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Puerto Real,36.551646,-6.05866,2026-08-28
NGA-00206,geografia,toponimo,Arroyo Castillejo,"Arroyo Castillejo (Curso Fluvial) en Prado del Rey. WGS84: 36.749246, -5.569798.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Prado del Rey,36.749246,-5.569798,2026-08-28
NGA-00207,geografia,toponimo,Arroyo Cañada,"Arroyo Cañada (Curso Fluvial) en Medina Sidonia. WGS84: 36.378489, -5.868999.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Medina Sidonia,36.378489,-5.868999,2026-08-28
NGA-00208,geografia,toponimo,Arroyo Cañada de Pista,"Arroyo Cañada de Pista (Curso Fluvial) en Barbate. WGS84: 36.182139, -5.850714.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Barbate,36.182139,-5.850714,2026-08-28
NGA-00209,geografia,toponimo,Arroyo Cañada de los Arenales,"Arroyo Cañada de los Arenales (Curso Fluvial) en Jimena de la Frontera. WGS84: 36.395599, -5.41844.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jimena de la Frontera,36.395599,-5.41844,2026-08-28
NGA-00210,geografia,toponimo,Arroyo Cañada del Melón,"Arroyo Cañada del Melón (Curso Fluvial) en Barbate. WGS84: 36.216566, -5.96116.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Barbate,36.216566,-5.96116,2026-08-28
NGA-00211,geografia,toponimo,Arroyo Cerrillo,"Arroyo Cerrillo (Curso Fluvial) en Grazalema. WGS84: 36.805944, -5.336209.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Grazalema,36.805944,-5.336209,2026-08-28
NGA-00212,geografia,toponimo,Arroyo Chapín,"Arroyo Chapín (Curso Fluvial) en Jimera de Líbar. WGS84: 36.655056, -5.297495.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jimera de Líbar,36.655056,-5.297495,2026-08-28
NGA-00213,geografia,toponimo,Arroyo Charcones,"Arroyo Charcones (Curso Fluvial) en Benaocaz. WGS84: 36.7398, -5.447577.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Benaocaz,36.7398,-5.447577,2026-08-28
NGA-00214,geografia,toponimo,Arroyo Charcón,"Arroyo Charcón (Curso Fluvial) en Olvera. WGS84: 36.893648, -5.284213.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Olvera,36.893648,-5.284213,2026-08-28
NGA-00215,geografia,toponimo,Arroyo Chocolatero,"Arroyo Chocolatero (Curso Fluvial) en Los Barrios. WGS84: 36.224679, -5.582949.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Los Barrios,36.224679,-5.582949,2026-08-28
NGA-00216,geografia,toponimo,Arroyo Conegil,"Arroyo Conegil (Curso Fluvial) en Faraján. WGS84: 36.610776, -5.194246.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Faraján,36.610776,-5.194246,2026-08-28
NGA-00217,geografia,toponimo,Arroyo Cortijo Nuevo,"Arroyo Cortijo Nuevo (Curso Fluvial) en Las Cabezas de San Juan. WGS84: 36.954241, -5.87598.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Las Cabezas de San Juan,36.954241,-5.87598,2026-08-28
NGA-00218,geografia,toponimo,Arroyo Cubana,"Arroyo Cubana (Curso Fluvial) en Jimena de la Frontera. WGS84: 36.392637, -5.38247.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jimena de la Frontera,36.392637,-5.38247,2026-08-28
NGA-00219,geografia,toponimo,Arroyo Cucarrete,"Arroyo Cucarrete (Curso Fluvial) en Medina Sidonia. WGS84: 36.325156, -5.862282.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Medina Sidonia,36.325156,-5.862282,2026-08-28
NGA-00220,geografia,toponimo,Arroyo Cuerpo de Hombre,"Arroyo Cuerpo de Hombre (Curso Fluvial) en Jerez de la Frontera. WGS84: 36.702853, -5.963932.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jerez de la Frontera,36.702853,-5.963932,2026-08-28
NGA-00221,geografia,toponimo,Arroyo Cuevas,"Arroyo Cuevas (Obra Hidráulica) en Tarifa. WGS84: 36.24111, -5.788771.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Tarifa,36.24111,-5.788771,2026-08-28
NGA-00222,geografia,toponimo,Arroyo Cárdenas,"Arroyo Cárdenas (Curso Fluvial) en Arcos de la Frontera. WGS84: 36.716952, -5.708402.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Arcos de la Frontera,36.716952,-5.708402,2026-08-28
NGA-00223,geografia,toponimo,Arroyo Don Benito Morera,"Arroyo Don Benito Morera (Curso Fluvial) en Algar. WGS84: 36.651298, -5.647588.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Algar,36.651298,-5.647588,2026-08-28
NGA-00225,geografia,toponimo,Arroyo Dulce,"Arroyo Dulce (Curso Fluvial) en Jerez de la Frontera. WGS84: 36.733738, -6.001848.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jerez de la Frontera,36.733738,-6.001848,2026-08-28
NGA-00226,geografia,toponimo,Arroyo Dulce,"Arroyo Dulce (Curso Fluvial) en Montellano. WGS84: 37.037919, -5.58853.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Montellano,37.037919,-5.58853,2026-08-28
NGA-00227,geografia,toponimo,Arroyo Dulce,"Arroyo Dulce (Curso Fluvial) en San Roque. WGS84: 36.225302, -5.438342.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,San Roque,36.225302,-5.438342,2026-08-28
NGA-00228,geografia,toponimo,Arroyo Dulce,"Arroyo Dulce (Obra Hidráulica) en Castellar de la Frontera. WGS84: 36.257951, -5.425896.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Castellar de la Frontera,36.257951,-5.425896,2026-08-28
NGA-00229,geografia,toponimo,Arroyo Encantado,"Arroyo Encantado (Curso Fluvial) en Cañete la Real. WGS84: 36.989141, -5.115851.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Cañete la Real,36.989141,-5.115851,2026-08-28
NGA-00230,geografia,toponimo,Arroyo Espino,"Arroyo Espino (Curso Fluvial) en Arcos de la Frontera. WGS84: 36.724878, -5.884897.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Arcos de la Frontera,36.724878,-5.884897,2026-08-28
NGA-00231,geografia,toponimo,Arroyo Filete,"Arroyo Filete (Curso Fluvial) en Puerto Serrano. WGS84: 36.96683, -5.46096.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Puerto Serrano,36.96683,-5.46096,2026-08-28
NGA-00232,geografia,toponimo,Arroyo Flamenquillo,"Arroyo Flamenquillo (Curso Fluvial) en Conil de la Frontera. WGS84: 36.271098, -6.057444.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Conil de la Frontera,36.271098,-6.057444,2026-08-28
NGA-00233,geografia,toponimo,Arroyo Florida,"Arroyo Florida (Curso Fluvial) en Pruna. WGS84: 37.031642, -5.250917.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Pruna,37.031642,-5.250917,2026-08-28
NGA-00234,geografia,toponimo,Arroyo Forcilar,"Arroyo Forcilar (Curso Fluvial) en Montejaque. WGS84: 36.753972, -5.300906.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Montejaque,36.753972,-5.300906,2026-08-28
NGA-00235,geografia,toponimo,Arroyo Forolla,"Arroyo Forolla (Curso Fluvial) en Montejaque. WGS84: 36.753304, -5.29317.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Montejaque,36.753304,-5.29317,2026-08-28
NGA-00236,geografia,toponimo,Arroyo Frailes,"Arroyo Frailes (Curso Fluvial) en Castellar de la Frontera. WGS84: 36.283928, -5.418347.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Castellar de la Frontera,36.283928,-5.418347,2026-08-28
NGA-00237,geografia,toponimo,Arroyo Franquillos,"Arroyo Franquillos (Curso Fluvial) en Espera. WGS84: 36.871168, -5.796543.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Espera,36.871168,-5.796543,2026-08-28
NGA-00238,geografia,toponimo,Arroyo Fuente Bandera,"Arroyo Fuente Bandera (Curso Fluvial) en Medina Sidonia. WGS84: 36.362073, -5.843379.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Medina Sidonia,36.362073,-5.843379,2026-08-28
NGA-00239,geografia,toponimo,Arroyo Gaitán,"Arroyo Gaitán (Curso Fluvial) en Tarifa. WGS84: 36.081207, -5.711443.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Tarifa,36.081207,-5.711443,2026-08-28
NGA-00240,geografia,toponimo,Arroyo Galindo,"Arroyo Galindo (Curso Fluvial) en Chiclana de la Frontera. WGS84: 36.392639, -6.032763.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Chiclana de la Frontera,36.392639,-6.032763,2026-08-28
NGA-00241,geografia,toponimo,Arroyo Ganado,"Arroyo Ganado (Curso Fluvial) en Jerez de la Frontera. WGS84: 36.784741, -5.950535.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jerez de la Frontera,36.784741,-5.950535,2026-08-28
NGA-00242,geografia,toponimo,Arroyo Garganta Honda,"Arroyo Garganta Honda (Curso Fluvial) en Jimena de la Frontera. WGS84: 36.390882, -5.51529.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jimena de la Frontera,36.390882,-5.51529,2026-08-28
NGA-00243,geografia,toponimo,Arroyo Garganta de la Gamera,"Arroyo Garganta de la Gamera (Curso Fluvial) en Jimena de la Frontera. WGS84: 36.441242, -5.502727.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jimena de la Frontera,36.441242,-5.502727,2026-08-28
