id,categoria,subcategoria,titulo,contenido,fuente,fuente_url,nivel_confianza,provincia,municipio,lat,lon,fecha_verificacion
TRANS-PAR-0080,transporte,parada_autobus,Campo De Fútbol V,"Parada de autobús: Campo De Fútbol V (Puerto Real). WGS84: 36.486799, -6.11674.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.486799,-6.11674,2026-08-28
TRANS-PAR-0081,transporte,parada_autobus,Campus De Jerez,"Parada de autobús: Campus De Jerez (Jerez de la Frontera). WGS84: 36.686249, -6.119375.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Jerez de la Frontera,36.686249,-6.119375,2026-08-28
TRANS-PAR-0082,transporte,parada_autobus,Campus De Jerez V,"Parada de autobús: Campus De Jerez V (Jerez de la Frontera). WGS84: 36.686025, -6.119362.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Jerez de la Frontera,36.686025,-6.119362,2026-08-28
TRANS-PAR-0083,transporte,parada_autobus,Campus-C. Educación,"Parada de autobús: Campus-C. Educación (Puerto Real). WGS84: 36.527558, -6.213559.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.527558,-6.213559,2026-08-28
TRANS-PAR-0084,transporte,parada_autobus,Campus-C. Educación V,"Parada de autobús: Campus-C. Educación V (Puerto Real). WGS84: 36.527449, -6.213339.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.527449,-6.213339,2026-08-28
TRANS-PAR-0085,transporte,parada_autobus,Campus-Ciencias,"Parada de autobús: Campus-Ciencias (Puerto Real). WGS84: 36.530918, -6.210391.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.530918,-6.210391,2026-08-28
TRANS-PAR-0086,transporte,parada_autobus,Campus-Ciencias V,"Parada de autobús: Campus-Ciencias V (Puerto Real). WGS84: 36.530915, -6.210186.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.530915,-6.210186,2026-08-28
TRANS-PAR-0087,transporte,parada_autobus,Cantabria,"Parada de autobús: Cantabria (San Fernando). WGS84: 36.47501, -6.188055.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Fernando,36.47501,-6.188055,2026-08-28
TRANS-PAR-0088,transporte,parada_autobus,Carretera De Jerez,"Parada de autobús: Carretera De Jerez (Sanlúcar de Barrameda). WGS84: 36.764828, -6.342551.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Sanlúcar de Barrameda,36.764828,-6.342551,2026-08-28
TRANS-PAR-0089,transporte,parada_autobus,Carretera De Jerez V,"Parada de autobús: Carretera De Jerez V (Sanlúcar de Barrameda). WGS84: 36.764888, -6.342342.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Sanlúcar de Barrameda,36.764888,-6.342342,2026-08-28
TRANS-PAR-0090,transporte,parada_autobus,Casa De Postas,"Parada de autobús: Casa De Postas (Conil de la Frontera). WGS84: 36.295077, -6.074074.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Conil de la Frontera,36.295077,-6.074074,2026-08-28
TRANS-PAR-0091,transporte,parada_autobus,Casa De Postas V,"Parada de autobús: Casa De Postas V (Conil de la Frontera). WGS84: 36.294476, -6.073216.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Conil de la Frontera,36.294476,-6.073216,2026-08-28
TRANS-PAR-0092,transporte,parada_autobus,Casines,"Parada de autobús: Casines (Puerto Real). WGS84: 36.522057, -6.170788.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.522057,-6.170788,2026-08-28
TRANS-PAR-0093,transporte,parada_autobus,Casines V,"Parada de autobús: Casines V (Puerto Real). WGS84: 36.521961, -6.170779.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.521961,-6.170779,2026-08-28
TRANS-PAR-0094,transporte,parada_autobus,Casino San Roque,"Parada de autobús: Casino San Roque. WGS84: 36.230731, -5.354178.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Roque,36.230731,-5.354178,2026-08-28
TRANS-PAR-0095,transporte,parada_autobus,Casino San Roque V,"Parada de autobús: Casino San Roque V. WGS84: 36.230547, -5.354847.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Roque,36.230547,-5.354847,2026-08-28
TRANS-PAR-0096,transporte,parada_autobus,Castellar Avda. Adelfas,"Parada de autobús: Castellar Avda. Adelfas (Castellar de la Frontera). WGS84: 36.285989, -5.418286.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Castellar de la Frontera,36.285989,-5.418286,2026-08-28
TRANS-PAR-0097,transporte,parada_autobus,Castellar Avda. Adelfas V,"Parada de autobús: Castellar Avda. Adelfas V (Castellar de la Frontera). WGS84: 36.285708, -5.4184.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Castellar de la Frontera,36.285708,-5.4184,2026-08-28
TRANS-PAR-0098,transporte,parada_autobus,Castellar Avda. Las Rosas,"Parada de autobús: Castellar Avda. Las Rosas (Castellar de la Frontera). WGS84: 36.284489, -5.422025.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Castellar de la Frontera,36.284489,-5.422025,2026-08-28
TRANS-PAR-0099,transporte,parada_autobus,Cañada De Los Barrancos,"Parada de autobús: Cañada De Los Barrancos (Chiclana de la Frontera). WGS84: 36.432902, -6.13138.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.432902,-6.13138,2026-08-28
TRANS-PAR-0100,transporte,parada_autobus,Cañada De Los Barrancos V,"Parada de autobús: Cañada De Los Barrancos V (Chiclana de la Frontera). WGS84: 36.432967, -6.131388.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.432967,-6.131388,2026-08-28
